,text_id,element_position,critic_ids_talking,critics_talking,total_tokens,sentiment_score,tokens_without_sentiment,positive_tokens,positive_sentiment,negative_tokens,negative_sentiment,sentiment_distance,element_text,pos_tokens_dict,neg_tokens_dict
2111,653,1,104,Martin Ebel,12,-0.3524,11,0,0,1,-0.3524,0.3524,"""Ich habe diese Geschichte gerne gelesen und noch lieber gehört"", begann Martin Ebel. Die Short-Story von Scheuermann sei ein ""Snapshot of Life"" einer problematischen Patchwork-Familien-Konstellation.",{},{'problematisch': 1}
2112,653,2,104,Martin Ebel,13,0.05046666666666668,7,4,0.12965000000000002,2,-0.1079,0.23755,"""Das ist klassisch und toll gemacht. Auch die Erzählperspektive - zwei Ich-Erzählerinnen ist diszipliniert durchgeführt, die quatschen uns nicht zu"". Ein ""sich selbst erklärender Text, die Geschichte der Heilung eines Traumas"" schloss Ebel.","{'klassisch': 1, 'tollen': 1, 'diszipliniert': 1, 'Heilung': 1}","{'Traumas': 1, 'schloss': 1}"
2113,653,3,105,Klaus Nüchtern,13,0.17803333333333335,10,3,0.17803333333333335,0,0,0.17803333333333335,"Auch Klaus Nüchtern meinte, das sei ""anständig erzählt"", aber, er sei nicht ganz so begeistert. Die Dreier-Konstellation hätte ihn am meisten interessiert und hier vor allem die spürbare ""sexuelle Konkurrenz-Situation"" zwischen Stiefmutter und Tochter - diese sei jedoch ""leicht unterentwickelt"" geblieben.","{'anständig': 1, 'begeistern': 1, 'spürbare': 1}",{}
2114,653,4,105,Klaus Nüchtern,14,-0.12616666666666668,11,2,0.004,1,-0.3865,0.3905,"""Ich habe aber ein Problem mit dem letzten Satz, der Heilung vom Banküberfall. Ich hätte mir eher eine Fortsetzung gewünscht. Durch die Lösung am Ende wird Potential der Geschichte verschenkt"" resummierte Nüchtern.","{'Heilung': 1, 'Lösung': 1}",{'Problem': 1}
2115,653,5,55|104,Karl Corino|Martin Ebel,20,-0.48855000000000004,18,0,0,2,-0.48855000000000004,0.48855000000000004,"""Ein familiäres Kammerspiel"", konstatierte Karl Corino. Ihm habe die Ausführung des Erzählstils - entgegen Ebels Meinung - gar nicht gefallen: ""Das ist ein kolloquiales Deutsch, das dazu dient, die verwendeten falschen Bilder der Autorin auf die Figuren abzuwälzen"".",{},"{'fallen': 1, 'falsch': 1}"
2116,653,6,55,Karl Corino,12,-0.2316666666666667,9,1,0.004,2,-0.34950000000000003,0.35350000000000004,"Auch er fand den Schluss der Geschichte am problematischsten, denn eine posttraumatische Belastungsstörung, wie sie hier vorliege, sei nicht so einfach zu kurieren. ""Das wäre eine eine Wunderheilung"", kritisierte Corino.",{'kurieren': 1},"{'problematisch': 1, 'kritisieren': 1}"
2117,653,7,102,Daniela Strigl,13,-0.16866666666666666,10,2,0.004,1,-0.514,0.518,"Daniela Strigl versuchte zu beschwichtigen: ""Man muss die Aufmerksamkeit auf den Titel 'Die Furchtlosen' lenken, dann wird auch der Schluss plausibel."" Hier habe nur eine Angst, nämlich die Stiefmutter.","{'Aufmerksamkeit': 1, 'plausibel': 1}",{'Angst': 1}
2118,653,8,,,19,-0.06560000000000002,15,2,0.23345,2,-0.36465000000000003,0.5981000000000001,"Erst am Ende gerate auch die Tochter einmal in eine Situation, in der sie Angst verspürt. ""Da sind die Rollen dann vertauscht. Sehr gut gefallen habe ihr, dass sich die Tochter der Mutter am Schluss angenähert habe. Die Vorstellung, dass der Bankräuber wegen des erbsengrünen Mini geschnappt werde, halte sie für ""sehr hübsch"".","{'annähern': 1, 'hübsch': 1}","{'Angst': 1, 'fallen': 1}"
2119,653,9,79,Iris Radisch,16,-0.03233333333333333,13,0,0,3,-0.03233333333333333,0.03233333333333333,"Vorsitzende Iris Radisch zeigte sich hingegen ""schrecklich enttäuscht"" von Scheuermanns Text und rügte die Kollegen, doch mit dem ""plotseligen Kritisieren"" aufzuhören: ""wir sind doch nicht die Therapeuten einer Kleinfamilie"".",{},"{'schrecklich': 1, 'enttäuschen': 1, 'aufhören': 1}"
2120,653,10,79,Iris Radisch,20,-0.2562,17,0,0,3,-0.2562,0.2562,"Sprachlich falle der Text negativ durch seine ""aufgekratzte"" Sprache auf, der im Ton ""wilder junger Hühner"" gehalten sei. Der ""Kleinbürger-Sprech"" verursache ihr ""sprachliche Erstickungsnot"": ""Ich kann da nicht weiterlesen. Wo leben wir denn, wenn das die Texte sind, mit denen wir uns hier auseinandersetzen sollen?"" frug Radisch.",{},"{'falle': 1, 'negativ': 1, 'auseinandersetzen': 1}"
2121,653,11,107,Ijoma Mangold,15,0.3402,11,4,0.3402,0,0,0.3402,"Ijoma Mangold hingegen gefiel der Text aufgrund seiner ""handwerklich hervorragenden"" Bauweise. ""Hier wird effizient erzählt. Allerdings muss man Freude an der Psychologie haben, um den Text schätzen zu können.""","{'hervorragend': 1, 'effizient': 1, 'Freude': 1, 'schätzen': 1}",{}
2122,653,12,107,Ijoma Mangold,23,0.1111,19,4,0.1111,0,0,0.1111,"Der Text habe aber durchaus seine Berechtigung, betonte Mangold. Die Sprache verwende das richtige Vokabular um die Verhältnisse abzubilden: ""Das Verhältnis Sprache-Sujet stimmt hier"". Aber er sei dennoch nicht restlos begeistert: ""Durch die Lösung am Schluss löst sich auch die Geschichte für mich auf. Die ist dann einfach weg"", so Mangolds Urteil.","{'richtige': 1, 'begeistern': 1, 'Lösung': 1, 'lösen': 1}",{}
2123,654,0,100,Ilma Rakusa,21,-0.0048,20,0,0,1,-0.0048,0.0048,"Vorgeschlagen von Ilma Rakusa, ging der erste Lesetag in Klagenfurt mit Lutz Seilers Text ""Turksib"" zu Ende. Der Auszug aus einem Prosatext entführte Jury und Publikum mit der Bahn in die kasachische Ebene. Zum Ende dieses ersten Lesetags zeichnete sich erstmals ein möglicher Siegertext ab.",{},{'entführen': 1}
2124,654,1,55,Karl Corino,19,-0.17965,17,0,0,2,-0.17965,0.17965,"""Lutz Seiler hat schon verschiedentlich aus diesem Reisebericht vorveröffentlicht. Was diese Komplikationen versprochen haben, ist in diesem Text voll eingelöst. Ich fürchte, wir haben bei diesem Wettbewerb wenige Texte, die auf diesem stilistischen Niveau angesiedelt sind"", begann Karl Corino.",{},"{'Komplikation': 1, 'fürchten': 1}"
2125,654,2,55|106,Karl Corino|Andre Vladimir Heiz,31,0.37229999999999996,29,2,0.37229999999999996,0,0,0.37229999999999996,"Am eindrucksvollsten habe er die ""Sterbegeschichte"" des Heizers gefunden und die Art, mit der Lutz Seiler die Töne, das Singen in Bilder verwandle - das haben ihm sehr imponiert. Ihm komme die Geschichte so vor wie eine heimliche Hommage an den vor kurzem verstorbenen Autor und ""Heizer"" Wolfgang Hilbig.
""Um auf einen Vorgang bei dessen Beerdigung anzuspielen: Katja Lange-Müller hat Hilbig ein Brikett nachgeworfen, ich glaube, dass sollte man bei diesem Heizer eines Tages auch tun"", lobte Corino.","{'eindrucksvoll': 1, 'loben': 1}",{}
2126,654,3,55|79,Karl Corino|Iris Radisch,22,0.377,18,4,0.377,0,0,0.377,"Iris Radisch stimmte in die Begeisterung Corinos ein: ""Ich finde, hier haben wir einen ganz großartigen, dichten Text, ein Märchen aus uralter Zeit, das irgendwann wirklich existiert hat"". Hier werde mit allen Sinnen erzählt, der Übergang ""sinnlicher Wirklichkeit"" zum Mythos und zum Märchen sei wunderbar gestaltet.","{'Begeisterung': 1, 'großartig': 1, 'Sinn': 1, 'wunderbar': 1}",{}
2127,654,4,55,Karl Corino,16,0.1931,14,2,0.1931,0,0,0.1931,"Auch die von Corino festgestellte Hommage an Hilbig ""schwinge mit"", ohne fest ausdefiniert zu sein. Die Erzählung besitze in allem einen weiten ""Hallraum"" und ""Bedeutungshof"". Zum wichtigen Motiv des Geigerzählers ""könnten ganze Geschichten erzählt werden"".","{'besitze': 1, 'wichtig': 1}",{}
2128,654,5,79,Iris Radisch,29,0.22735000000000002,25,3,0.37346666666666667,1,-0.211,0.5844666666666667,"Die in der Erzählung vorkommenden Orte seien wirklich durch Atomtests der Sowjetunion atomar verseucht worden, gleichzeitig sei der Geigerzähler der Erzähler selbst. Dieses Motiv spinne sich bis in das lyrische Werk des Autors fort, dessen Vater in der Tat im Uranabbau tätig gewesen und dabei verstrahlt worden sei. ""Es ist wunderbar, dass sich die verschiedenen Bedeutungsschichten wie in einem Gedicht aneinanderfügen"", schloss Radisch, sichtlich zufrieden.","{'tätigen': 1, 'wunderbar': 1, 'zufrieden': 1}",{'schloss': 1}
2129,654,6,104,Martin Ebel,17,-0.4939,16,0,0,1,-0.4939,0.4939,"""Das ist ein sehr poetischer, dicht erzählter Text"", so Martin Ebel. Hier gehe es um den ""Kulturaustausch"", jemand soll Brückenbauer und Vermittler sein - fühle jedoch ""zunehmend die Fremdheit in einer fremden Welt"", was auf surreale Weise verfremdet werde.",{},{'fremd': 1}
2130,654,7,104,Martin Ebel,16,-0.23363333333333333,13,1,0.004,2,-0.35245,0.35645,"Die Bahn ""Turksib"" selbst führe diese durch Zeit- und Raumverwirrung herbei: ""Man weiß nie, wie weit man schaut, es ist diese ewige Ebene"". Die Geschichte werde immer surrealer, immer fremder. Alles in allem: ""sehr gelungen"" und in sich ""geschlossen"", stimmte Ebel mit ein.",{'führen': 1},"{'fremd': 1, 'schließen': 1}"
2131,654,8,102,Daniela Strigl,22,-0.0627,17,4,0.004825,1,-0.3328,0.337625,"Auch Daniela Strigl hatte nichts gegen die überaus positiven Reaktionen ihrer Kollegen einzuwenden: ""Man muss schon ordentlich Anlauf nehmen, um den Sprung von in der normalen städtischen Gegenwart angesiedelten Texten in diesen mythischen Zug zu wagen - und man muss auch als Leser etwas riskieren"", meinte Strigl.","{'positiv': 1, 'ordentlich': 1, 'Sprung': 1, 'wagen': 1}",{'riskieren': 1}
2132,654,9,,,11,0.046650000000000004,9,2,0.046650000000000004,0,0,0.046650000000000004,"Der Text belohne dies aber: ""Allein die Sprache ist eine ganz andere, alles hat viel mehr Gewicht. Ein sehr raffinierter Text, den man in einer halben Stunde nicht ausloten kann, man wird mit dem Deuten nicht fertig"".","{'belohnen': 1, 'fertigen': 1}",{}
2133,654,10,102,Daniela Strigl,7,-0.211,6,0,0,1,-0.211,0.211,"Es sei ein sehr erotischer Text, den man auch nach den Kriterien einer Schwulenästhetik lesen könne, schloss Strigl.",{},{'schloss': 1}
2134,654,11,100,Ilma Rakusa,11,0.004,8,3,0.004,0,0,0.004,"Ilma Rakusa zeigte sich von den ""vielen Ebenen"" der Geschichte sehr angetan. Diese sei sehr ""präzise"" gestaltet, alles besitze seine eigene ""faktografische Genauigkeit"".","{'präzise': 1, 'besitze': 1, 'Genauigkeit': 1}",{}
2135,654,12,100,Ilma Rakusa,17,0,17,0,0,0,0,0,"Der Text verbreite sich in ""Wellenbewegungen"" nach allen Richtungen hin, dadurch entstehe Tiefe und Vieldimensionalität. ""Es tun sich beim Lesen Echo-Räume der eigenen Biographie in Zusammenhang mit dem Fremden auf, so könnte man über jedes Motiv endlos reden - aber ich lasse es dabei"", sagte Rakusa.",{},{}
2136,654,13,105,Klaus Nüchtern,14,0.2823,13,1,0.2823,0,0,0.2823,"""Ich meine das wirklich nicht despektierlich: Der Text weckt so ein bisschen die hermeneutische Geilheit"", begann Klaus Nüchtern. Es mache Spaß, diese Räume abzuschreiten, Echos zu suchen.",{'Spaß': 1},{}
2137,654,14,,,8,0.07060000000000001,5,3,0.07060000000000001,0,0,0.07060000000000001,"""Der Text gibt einem auch etwas, weil man merkt, dass er eine ästhetische Konsistenz besitzt, die in anderen Texten - an denen man auch herumgeheimnissen kann - eben nicht vorhanden ist.""","{'ästhetisch': 1, 'Konsistenz': 1, 'besitzen': 1}",{}
2138,654,15,107,Ijoma Mangold,19,0.09947999999999999,14,3,0.17759999999999998,2,-0.0177,0.19529999999999997,"Auch Ijoma Mangold schlug in dieselbe Kerbe, nicht ohne ""zwei Fragezeichen"" anzumerken. Auch er befand diese ""komische Burleske"" als sehr ""eindrucksvoll"". Der Text karikiere das Projekt der Moderne, der Aufklärung - die interkulturelle Kommunikation - und lasse diese kollabieren.","{'eindrucksvoll': 1, 'Moderne': 1, 'Kommunikation': 1}","{'schlagen': 1, 'kollabieren': 1}"
2139,654,16,,,19,0.004,15,4,0.004,0,0,0.004,"Die Idee von Aufklärung, ""wo Mythos war, wird Vernunft herrschen"", funktioniere hier eben nicht. Der Text schaffe starke Textaromen (""Man hat das Gefühl, der Text ist dicht wie in einem Gewürzlager auf einem arabischen Basar""). Aber er sei sich nicht sicher, ob diese Intensivierung nur deshalb entstehe, weil man nur einen Roman-Ausschnitt vor sich habe.","{'Vernunft': 1, 'schaffen': 1, 'starke': 1, 'sichern': 1}",{}
2140,654,17,107,Ijoma Mangold,9,0.1028,7,2,0.1028,0,0,0.1028,"""Einige Momente der Erzählung funktionieren auch deswegen gut, weil der Text sich weder um sein Vorher, noch sein Nachher kümmern muss"", so Mangold.","{'funktionieren': 1, 'kümmern': 1}",{}
2141,654,18,106,Andre Vladimir Heiz,18,0.15455,12,6,0.15455,0,0,0.15455,"""Es gibt an diesem Text etwas unglaublich magisches - der produziert durch das Erzählen den Sinn"", so Juror Heiz über einen absolut ""faszinierenden"" Text. Man gehe beim Erzählen ""physisch mit"". ""Das finde ich brilliantissimo, das funktioniert, man kann es jedem Kind vorlesen"".","{'unglaublich': 1, 'magisch': 1, 'Sinn': 1, 'absolut': 1, 'faszinierend': 1, 'funktionieren': 1}",{}
2142,655,0,107,Ijoma Mangold,18,0.27275,16,2,0.27275,0,0,0.27275,"Der Deutsche Fridolin Schley war auf Vorschlag von Ijoma A. Mangold zum Klagenfurter Wettlesen gekommen. Sein Text mit dem Titel ""Unannehmlichkeiten durch Liebe"", ein Roman-Auszug auf der Suche nach den ""Überresten einer einst drängenden Liebe"" konnte die Jury nicht begeistern.","{'lieben': 1, 'begeistern': 1}",{}
2143,655,1,,,17,0.23345,15,2,0.23345,0,0,0.23345,"""Ich finde der Nachmittag hat eine sehr hübsche Dramaturgie: Es gibt zwei Mal Neele - einmal mit zwei ee, einmal ohne"". Er fände es - bezugnehmend auf den Texte Jörg Albrechts - ""schon spannend, einen Einblick in die ""Gleichzeitigkeit des Ungleichzeitigen"" zu gewinnen.","{'hübsche': 1, 'gewinnen': 1}",{}
2144,655,2,,,11,0,11,0,0,0,0,0,"Die zwei Autoren der gleichen Generation - Albrecht und Schley - würden hier auf ganz andere Weise mit Literatur umgehen. Einmal werde auf ""atemlose Präsenz"", einmal auf die ""Tiefe der Jahre"" gesetzt.",{},{}
2145,655,3,105,Klaus Nüchtern,25,0.13848,20,5,0.13848,0,0,0.13848,"""Schleys Text ist bedächtig, fast klassisch erzählt, die Dramatik bildet sich nicht in der Sprache ab, alles bleibt im Fluss"". Der Blickwinkel auf das Kinderglück der endlosen Strandtage sei sehr schön gezeichnet. ""Ein mächtig anschwellendes, aber durchaus mit schöner Dramaturgie versehenes Pathos"", lobte Nüchtern.","{'schön': 2, 'klassisch': 1, 'mächtig': 1, 'loben': 1}",{}
2146,655,4,55|105,Karl Corino|Klaus Nüchtern,12,0.004,11,1,0.004,0,0,0.004,"Karl Corino meinte: ""Zu meiner Verblüffung bin ich mit Klaus Nüchtern sehr einig - obwohl wir einen durchaus verschiedenen Literaturbegriff haben"". Man habe es hier mit einer ""guten Geschichte"" in der Tradition ""psychologischen Erzählens"" zu tun.",{'Tradition': 1},{}
2147,655,5,,,15,-0.7618,13,0,0,2,-0.7618,0.7618,"""Da gibt es keine falschen Bilder, keine falschen Sätze"". Der Autor Brand wird nach dem biographischen Hintergrund einer literarischen Skizze befragt - das rechtfertige auch die indirekte Erzählweise, die einem ja ""auch leicht auf die Nerven gehen"" könne.",{},{'falsch': 2}
2148,655,6,55,Karl Corino,16,-0.1857,13,0,0,3,-0.1857,0.1857,"""Das wirkt sehr organisch und geschlossen - von daher habe überhaupt nichts an der Geschichte auszusetzen"", sagte Corino. Der Text wirke vielleicht nur in Konfrontation mit Jörg Albrechts Text etwas ""konventionell"", aber: ""Ich finde wir sollten diesen Text nicht unterschätzen"".",{},"{'schließen': 1, 'aussetzen': 1, 'Konfrontation': 1}"
2149,655,7,99,Ursula März,22,-0.13695714285714286,15,2,0.004,5,-0.19334,0.19734000000000002,"Ursula März schloss sich der positiven Kritik ihrer Kollegen an. Sie meinte, im Protagonisten 'Brand' die reale Person Rolf-Dieter Brinkmann zu erkennen. Die Erzählung müsse sich die Frage gefallen lassen: ""Wie viel Brinkmann hält Brand eigentlich aus, wie stark ist die Fiktion?""","{'positiv': 1, 'stark': 1}","{'Brand': 2, 'schloss': 1, 'Kritik': 1, 'fallen': 1}"
2150,655,8,99,Ursula März,13,0.29906666666666665,10,2,0.615,1,-0.3328,0.9478,"Das ""tolle Ergebnis"" sei, so März, dass die Erzählung auch wunderbar funktioniere, wenn man sie nur als Fiktion kennenlerne. ""Natürlich"" sei die Erzählweise ""konventionell"" zu nennen, auf der anderen Seite werde ""sehr viel riskiert"".","{'toll': 1, 'wunderbar': 1}",{'riskieren': 1}
2151,655,9,102,Daniela Strigl,14,0.04355,12,2,0.04355,0,0,0.04355,"""Ehrlich gesagt: Ich persönlich hätte lieber eine Prosaskizze gelesen"", warf Daniela Strigl ein, ""und nicht dessen autobiographischen Hintergrund - mit oder ohne Brinkmann"". Es sei klar, dass der Text ""gediegen"" gemacht sei, aber es sei eine ""psychologische Geschichte"".","{'klaren': 1, 'gediegen': 1}",{}
2152,655,10,102,Daniela Strigl,18,0.10816666666666667,15,3,0.10816666666666667,0,0,0.10816666666666667,"Dies wiederum werfe die Frage auf: Stimmt es mit der Psychologie und stimmen die Sätze? ""Ich glaube nicht"", so Strigl. Sie ortete ""hochgradige Alarmzeichen"" im Text, die Handlung sei oft ""psychologisch nicht motiviert"". Sie verstehe manches am Text nicht.","{'hochgradig': 1, 'motivieren': 1, 'verstehen': 1}",{}
2153,655,11,104,Martin Ebel,16,-0.26625,14,1,0.004,1,-0.5365,0.5405,"""Welche Wirklichkeit schafft denn dieser Text durch Sprache?"", fragte sich Martin Ebel. Und gab sich selbst die Antwort: ""Eine gedämpfte und mehrfach gefilterte"". Hier sei eine sehr große Distanz vorhanden, die dem vorherigen Text gefehlt habe.",{'schaffen': 1},{'fehlen': 1}
2154,655,12,104,Martin Ebel,16,0.7234,15,1,0.7234,0,0,0.7234,"Die Sprache des Textes, dessen Perioden, erinnerten ihn an die eines Lateinlehrers, an Cicero und Tacitus. Ebel meinte, es sei ""wunderbar, so etwas zu lesen"". Diese Lehrernatur ""bewältige seine Welt durch Sprache"" und ""halte sie sich so vom Leib"".",{'wunderbar': 1},{}
2155,655,13,104,Martin Ebel,8,0.3247666666666667,5,3,0.3247666666666667,0,0,0.3247666666666667,"Man habe es mit einem einem Spiel mit sprachlichem Filter zu tun, für ihn sei das ein ""in sich schlüssiger, überzeugender Text"", lobte Ebel.","{'schlüssig': 1, 'überzeugend': 1, 'loben': 1}",{}
2156,655,14,79,Iris Radisch,16,-0.1878,14,0,0,2,-0.1878,0.1878,"Iris Radisch gefiel der Text ""gar nicht"": ""Er will sich selbst in eine große klassiche Erzähltradition stellen, wirkt dabei aber doch sehr schablonenhaft"". Der Autor schlage einen ""Seminarton"" ein, hier werde in schlagwortartiger Manier fatale ""Sommer-Sonne-Meer-Prosa"" abgehandelt.",{},"{'schlage': 1, 'fatal': 1}"
2157,655,15,79,Iris Radisch,16,0,16,0,0,0,0,0,"Der Text sei voller ""abgegriffener Bilder"" über Liebe - und auch, wenn er ""diese gleichsam vorführen"" wolle, bleibe der Liebesdiskurs im Eheberater-Jargon stecken. ""Die Sprache der Liebe geht hier nicht über jene der Brigitte-Kummer-Ecke hinaus"", bemängelte Radisch.",{},{}
2158,655,16,100,Ilma Rakusa,11,0.24600000000000002,8,2,0.47665,1,-0.2153,0.6919500000000001,"Ilma Rakusas Lob fiel verhalten aus: Das sei eine ""sehr stimmig gemachte Novelle"", sie meinte jedoch gleichzeitig: ""Jeder Tschechow ist moderner als dieser Text"".","{'Lob': 1, 'modern': 1}",{'fallen': 1}
2159,655,17,107,Ijoma Mangold,16,-0.16350000000000003,14,1,0.2038,1,-0.5308,0.7346,"Ijoma Mangold stellte die für ihn ""ästhetische, zentrale Frage des Textes"" in den Mittelpunkt seiner Kritik: Die Geschichte arbeite mit ihrer eigenen Konventionalität und stelle dabei die eigene ""Formvollendetheit"" dezidiert dar.",{'ästhetisch': 1},{'Kritik': 1}
2160,655,18,107,Ijoma Mangold,23,-0.18334999999999999,19,1,0.004,3,-0.2458,0.2498,"""Die Form will stärker sein als der scheußliche Bericht der Geschichte"", erläuterte Mangold. Der Text, als ""Melodram der Gleichgültigkeit"" sei - um ein Wort des Textes selbst zu verwenden - auf eine sehr wuchtige Weise durchgespielt. Der Diskurs des Autors sei ""wahrhaftig"", ein ""Hochamt der Verlogenheit"", schloss Mangold.",{'stark': 1},"{'scheußliche': 1, 'Gleichgültigkeit': 1, 'schloss': 1}"
2161,655,19,102,Daniela Strigl,8,-0.203,7,0,0,1,-0.203,0.203,"Daniela Strigl merkte schlussendlich jedoch noch kritisch an: ""Wenn das der Auszug aus einer Novelle ist: Wo soll uns das noch hinführen?""
",{},{'kritisch': 1}
2162,656,0,,,29,-0.3323,28,0,0,1,-0.3323,0.3323,"Jörg Albrecht trug den performativen Ton-Bild-Text ""Von Schläfe zu Schläfe/Phantomschirm"" vor. Der auf die französische Philosophie mit Deleuze/Guattari Bezug nehmende Text über die rhizomatische Existenz zwischen Musik, Tanz und Video, der Suche nach ""Selbst"", ""Speicherplatz"" und ""Wiederholung"", rief bei der Jury in Bezug auf dessen Existenzfähigkeit als Literatur einige Verwirrung hervor.",{},{'Verwirrung': 1}
2163,656,1,106,Andre Vladimir Heiz,16,0,16,0,0,0,0,0,"Albrechts Text sei, so meinte Juror Heiz, eine Form des ""neuen Epos"" über ein Wochenende in der Stadt. Er biete ""herausragende Beschreibungen"" und Details, dennoch erschließe sich ihm die Intention des Textes nicht.",{},{}
2164,656,2,106,Andre Vladimir Heiz,18,-0.18535,16,0,0,2,-0.18535,0.18535,"Heiz stellte - bezugnehmend auf den atemlos-performativen Vortragsstil des Autors - die Frage in den Raum, wie dieser in einer langsameren Leseweise gewirkt hätte. Dies hätte besser zum ""mikroskopischen Schreibstil"" gepasst. Er sei der Ansicht, der Text selbst widerspreche der Performance des Autors.",{},"{'langsam': 1, 'widersprechen': 1}"
2165,656,3,79,Iris Radisch,13,0,13,0,0,0,0,0,"""Ich weiß nicht, wo hier der Zeitgeist wohnt"", fragte sich Iris Radisch, um sich dann selbst die Antwort zu geben: Dieser sei selten dort zu finden, wo er sich so ""hipp"" zur Schau stelle.",{},{}
2166,656,4,,,13,-0.4061,11,0,0,2,-0.4061,0.4061,"Der Text suggeriere, eine ""atemlose Reaktion am Puls der neuen Medienzeit"" zu sein. Sie habe den Verdacht, hier sei das ""Medium die Botschaft"", was doch eine sehr ""alte Kamelle der Medientheorie"" sei. Man habe es mit einem unspezifischen ""Jedermann-Tiefsinn"" zu tun.",{},"{'Verdacht': 1, 'alt': 1}"
2167,656,5,,,11,-0.05840000000000001,9,1,0.2031,1,-0.3199,0.523,"Insgesamt finde sie die durch den Text generierte ""Neo-Metaphysik"" nicht viel einfallsreicher ""als den ""engstirnigen Idealismus"", den man früher gehabt hätte. Der Text sei fast ""spießig"" zu nennen.",{'einfallsreich': 1},{'engstirnig': 1}
2168,656,6,107,Ijoma Mangold,14,0.27475,10,4,0.27475,0,0,0.27475,"Ijoma Mangold lobte den Text als ""angenehme Hirnmassage"". ""Das ist Wellness für Fortgeschrittene"". Zuhause habe er beim Lesen des Textes allerdings ""weniger Genuss"" verspürt, weil er ihn auch verstehen wollte.","{'loben': 1, 'angenehm': 1, 'Genuss': 1, 'verstehen': 1}",{}
2169,656,7,,,15,0.01476666666666667,12,2,0.189,1,-0.3337,0.5226999999999999,"Das Tempo der Performanz scheine seiner Ansicht nach anzudeuten, dass die ""verschiedenen Bedeutungsebenen gar nicht verstanden werden können oder wollen"". Er habe sich in seine Zeit auf der Uni zurückversetzt gefühlt: ""Das Übermaß an Poststrukturalismus macht beim Spaß beim Zuhören - mehr aber auch nicht.""","{'verstehen': 1, 'Spaß': 1}",{'Übermaß': 1}
2170,656,8,102,Daniela Strigl,12,-0.17700000000000002,10,0,0,2,-0.17700000000000002,0.17700000000000002,"""Ich finde mich im Text furchtbar verirrt - um Hanns-Josef Ortheil zu zitieren"", begann Jurorin Strigl. Das liege aber daran, dass sie sich in dieser ""Tanzpalast-Welt"" des Textes nicht auskenne.",{},"{'furchtbar': 1, 'verirren': 1}"
2171,656,9,102,Daniela Strigl,19,-0.1841,18,0,0,1,-0.1841,0.1841,"Sie beeindrucke dieses ""symphonische Orchester"", gleichzeitig sei es ihr aber auch suspekt, weil der Text ""unangreifbar"" bleibe. ""Ich wüsste nicht, wo ich den Hebel ansetzen sollte"", so Strigl. Das sei ""genialisch wirr"": ""Ich mache hier eine unbeholfene Figur als Leserin"", konstatierte Strigl.",{},{'wirr': 1}
2172,656,10,55,Karl Corino,19,0.0957,18,1,0.0957,0,0,0.0957,"Karl Corino meinte in Bezug auf den Text, dieser ziele auf die ""Niederschlagung der Jury"", sei ""extrem auf Effekt"" geschrieben und gelesen. ""Bei all dem Höllentempo - was bleibt von der Semantik des Textes beim Publikum hängen, was kann man verstehen?""",{'verstehen': 1},{}
2173,656,11,55,Karl Corino,24,-0.14664,19,1,0.0116,4,-0.18619999999999998,0.19779999999999998,"Dieser ""semantische Text-Nebel"" frustriere Computerliebhaber und Freunde der guten alten Erzählkunst gleichermaßen. ""Er verweigert sich"". Corino erinnerte in diesem Zusammenhang an das Experiment ""Total Recall"", bei dem ein Leben detailiert digital festgehalten werde: Dort würden sich revolutionäre Abgründe auftun, der Text stoße dorthin allerdings nicht vor.",{'Freund': 1},"{'frustriere': 1, 'alt': 1, 'Abgrund': 1, 'stoße': 1}"
2174,656,12,104,Martin Ebel,12,-0.3166,11,0,0,1,-0.3166,0.3166,"Martin Ebel sah im Text vor allem ""Tempo, Rhythmus und Musik"", es gehe weniger um eine Inhaltsebene. Die sei banal: Das Subjekt im Zeitalter seiner technischen Reproduzierbarkeit.",{},{'banal': 1}
2175,656,13,,,10,-0.3865,9,0,0,1,-0.3865,0.3865,"Manches sei ""gut gearbeitet"", der Text komme als ""Endlos-Schleife"" daher. Das Problem sei aber, das er auf eine ""totale Gegenwart zusammenschnurre"". Literatur jedoch brauche ""Epische Distanz"".",{},{'Problem': 1}
2176,656,14,79|104,Iris Radisch|Martin Ebel,14,0.004,13,1,0.004,0,0,0.004,"Hier schaltete sich der Autor ein und fragte, wieso gerade diese Distanz notwendig sei. Iris Radisch antwortete für Ebel: ""Distanz erzeugt Spannung, Modulation"".",{'erzeugen': 1},{}
2177,656,15,100,Ilma Rakusa,23,0.26405,21,2,0.26405,0,0,0.26405,"Ilma Rakusa, auf deren Geheiß der Autor nach Klagenfurt gekommen war, zeigt sich trotz allem von ""ihrem"" Autor und seinem Vortrag begeistert.
""Ich finde ihn ungemein spannend, obwohl ich nicht alles verstanden habe"", so die Jurorin. Hier gehe es um Gesicht und Stimme. Das ""Festgeschriebene und das Prozessuale"", deshalb sei auch das Tempo des Vortrages adäquat.","{'begeistern': 1, 'verstehen': 1}",{}
2178,656,16,,,16,0.4606,15,1,0.4606,0,0,0.4606,"Der Text ""oszilliere"", dadurch ""verschwimme"" zwar einiges, dennoch habe man es hier mit dem ""kühnen Versuch zu tun"", Bilder aus dem Internet in Sprache zu übertragen, was in Stimmenvielfalt und Polyphonie münde. ""Ganz großartig"", lautete ihr Urteil.",{'großartig': 1},{}
