,author_id,first_name,middle_name,last_name,birth_date,birth_place,gender,has_wikipedia,website,literaturinstitut,has_phd
624,624,Iris,,Schmidt,1967-07-01,,female,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2296/index.html,,
625,625,Josef,,Kleindienst,1972-02-04,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2281/index.html,,
626,626,Judith,,Zander,1980-11-13,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2305/index.html,,
627,627,Aleks,,Scholz,1975-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2299/index.html,,
628,628,Max,,Scharnigg,1980-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2293/index.html,,
629,629,Thomas,,Ballhausen,1975-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2272/index.html,,
630,630,Dorothee,,Elmiger,1985-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2275/index.html,,
631,631,Daniel,,Mezger,1978-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2287/index.html,,
632,632,Christopher,,Kloeble,1982-07-03,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2284/index.html,,
633,633,Volker,H.,Altwasser,1969-12-31,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2269/index.html,,
634,634,Sabrina,,Janesch,1985-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2278/index.html,,
635,635,Thomas,,Klupp,1977-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2956/index.html,,
636,636,Michel,,Božiković,1971-07-01,,male,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2944/index.html,,
637,637,Anne,,Richter,1973-07-01,,female,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2975/index.html,,
638,638,Leif,,Randt,1983-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2970/index.html,,
639,639,Steffen,,Popp,1978-07-18,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2960/index.html,,
640,640,Nina,,Bußmann,1980-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2947/index.html,,
641,641,Julya,,Rabinowich,1970-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2966/index.html,,
642,642,Maja,,Haderlap,1961-03-08,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2953/index.html,,
643,643,Linus,,Reichlin,1957-06-09,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2973/index.html,,
644,644,Antonia,,Baum,1984-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2941/index.html,,
645,645,Anna,Maria,Praßler,1983-07-01,,female,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2963/index.html,,
646,646,Daniel,,Wisser,1971-05-21,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2982/index.html,,
647,647,Maximilian,,Steinbeis,1970-09-07,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2979/index.html,,
648,648,Gunther,,Geltinger,1974-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/2950/index.html,,
649,649,Isabella,,Feimer,1976-07-01,,female,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3820/index.html,,
650,650,Matthias,,Senkel,1977-07-01,Greiz,male,True,https://bachmannpreis.orf.at/stories/3047135/,Leipzig,
651,651,Matthias,,Nawrat,1979-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3800/index.html,,
652,652,Simon,,Froehling,1978-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3818/index.html,,
653,653,Lisa,,Kränzler,1983-12-25,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3812/index.html,,
654,654,Olga,,Martynova,1962-02-26,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3806/index.html,,
655,655,Cornelia,,Travnicek,1987-01-22,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3782/index.html,,
656,656,Inger-Maria,,Mahlke,1977-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3809/index.html,,
657,657,Sabine,,Hassinger,1958-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3815/index.html,,
658,658,Andreas,,Stichmann,1983-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3786/index.html,,
659,659,Mirjam,,Richner,1988-07-01,,female,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3792/index.html,,
660,660,Hugo,,Ramnek,1960-07-01,,male,False,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3795/index.html,,
661,661,Stefan,,Moster,1964-08-16,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/3801/index.html,,
662,662,Nikola,Anne,Mehlhorn,1967-09-11,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4276/index.html,,
663,663,Benjamin,,Maack,1978-04-03,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4279/index.html,,
664,664,Roman,,Ehrlich,1983-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4291/index.html,,
665,665,Hannah,,Dübgen,1977-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4294/index.html,,
666,666,Katja,,Petrowskaja,1970-02-03,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4267/index.html,,
667,667,Philipp,,Schönthaler,1976-10-13,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4260/index.html,,
668,668,Heinz,,Helle,1978-10-15,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4285/index.html,,
669,669,Cordula,,Simon,1986-03-27,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4257/index.html,,
670,670,Zé,do,Rock,1956-06-03,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4263/index.html,,
671,671,Anousch,,Mueller,1979-12-08,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4270/index.html,,
672,672,Verena,,Güntner,1978-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4288/index.html,,
673,673,Nadine,,Kegele,1980-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4282/index.html,,
674,674,Joachim,,Meyerhoff,1967-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4273/index.html,,
675,675,Larissa,,Boehning,1971-08-25,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4297/index.html,,
676,676,Georg,,Petz,1977-12-21,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4641/index.html,,
677,677,Tex,,Rubinowitz,1961-12-05,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4632/index.html,,
678,678,Katharina,,Gericke,1966-04-04,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4653/index.html,,
679,679,Romana,,Ganzoni,1967-04-18,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4656/index.html,,
680,680,Michael,,Fehr,1982-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4665/index.html,,
681,681,Senthuran,,Varatharajah,1984-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4626/index.html,,
682,682,Birgit,,Pölzl,1959-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4638/index.html,,
683,683,Anne-Kathrin,,Heier,1977-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4651/index.html,,
684,684,Gertraud,,Klemm,1971-07-06,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4648/index.html,,
685,685,Tobias,,Sommer,1978-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4629/index.html,,
686,686,Kerstin,,Preiwuß,1980-07-01,,female,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4635/index.html,,
687,687,Roman,,Marchel,1974-07-01,,male,True,http://archiv.bachmannpreis.orf.at/bachmannpreis.eu/de/autoren/4644/index.html,,
688,688,Dana,,Grigorcea,1979-11-11,,female,True,https://bachmannpreis.orf.at/stories/2709008/,,
689,689,Teresa,,Präauer,1979-02-28,,female,True,https://bachmannpreis.orf.at/stories/2709019/,,
690,690,Anna,,Baar,1973-07-01,,female,True,https://bachmannpreis.orf.at/stories/2708993/,,
691,691,Jürg,,Halter,1980-06-23,,male,True,https://bachmannpreis.orf.at/stories/2709014/,,
692,692,Ronja,von,Rönne,1992-01-16,,female,True,https://bachmannpreis.orf.at/stories/2709072/,,
693,693,Monique,,Schwitter,1972-03-02,,female,True,https://bachmannpreis.orf.at/stories/2709277/,,
694,694,FALKNER,,,1970-07-01,,female,True,https://bachmannpreis.orf.at/stories/2708994/,,
695,695,Peter,,Truschner,1967-08-03,,male,True,https://bachmannpreis.orf.at/stories/2709073/,,
696,696,Valerie,,Fritsch,1989-05-14,,female,True,https://bachmannpreis.orf.at/stories/2709005/,,
697,697,Sven,,Recker,1973-07-01,,male,False,https://bachmannpreis.orf.at/stories/2709070/,,
698,698,Saskia,Hennig von,Lange,1976-07-01,,female,True,https://bachmannpreis.orf.at/stories/2709015/,,
699,699,Nora,,Gomringer,1980-01-26,,female,True,https://bachmannpreis.orf.at/stories/2709007/,,
700,700,Katerina,,Poladjan,1979-07-01,,female,True,https://bachmannpreis.orf.at/stories/2709728/,,
701,701,Astrid,,Sozio,1979-07-01,,female,False,https://bachmannpreis.orf.at/stories/2773166/,,
702,702,Sharon,Dodua,Otoo,1972-07-01,,female,True,https://bachmannpreis.orf.at/stories/2773160/,,
703,703,Ada,,Dorian,1981-09-12,,female,True,https://bachmannpreis.orf.at/stories/2773155/,,
704,704,Sylvie,,Schenk,1944-07-01,,female,True,https://bachmannpreis.orf.at/stories/2773163/,,
705,705,Tomer,,Gardi,1974-07-01,,male,True,https://bachmannpreis.orf.at/stories/2773156/,,
706,706,Isabelle,,Lehn,1979-07-01,,female,True,https://bachmannpreis.orf.at/stories/2773157/,,
707,707,Jan,,Snela,1980-07-01,,male,True,https://bachmannpreis.orf.at/stories/2773165/,,
708,708,Julia,,Wolf,1980-07-01,,female,True,https://bachmannpreis.orf.at/stories/2773167/,,
709,709,Selim,,Özdoğan,1971-07-01,,male,True,https://bachmannpreis.orf.at/stories/2773159/,,
710,710,Bastian,,Schneider,1981-07-01,,male,False,https://bachmannpreis.orf.at/stories/2773164/,,
711,711,Marko,,Dinić,1988-07-01,,male,True,https://bachmannpreis.orf.at/stories/2773152/,,
712,712,Sascha,,Macht,1986-07-01,,male,False,https://bachmannpreis.orf.at/stories/2773158/,,
713,713,Stefanie,,Sargnagel,1986-01-14,,female,True,https://bachmannpreis.orf.at/stories/2773162/,,
714,714,Urs,,Mannhart,1975-08-19,,male,True,https://bachmannpreis.orf.at/stories/2843530/,,
715,715,Maxi,,Obexer,1970-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843534/,,
716,716,Gianna,,Molinari,1988-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843532/,,
717,717,Eckhart,,Nickel,1966-07-01,,male,True,https://bachmannpreis.orf.at/stories/2843533/,,
718,718,Jörg-Uwe,,Albig,1960-07-01,,male,True,https://bachmannpreis.orf.at/stories/2843523/,,
719,719,Jackie,,Thomae,1972-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843538/,,
720,720,Verena,,Dürr,1982-07-01,,female,False,https://bachmannpreis.orf.at/stories/2843526/,,
721,721,Barbi,,Marković,1980-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843531/,,
722,722,Ferdinand,,Schmalz,1985-07-01,,male,True,https://bachmannpreis.orf.at/stories/2843536/,,
723,723,Noemi,,Schneider,1982-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843537/,,
724,724,John,,Wray,1971-07-01,,male,True,https://bachmannpreis.orf.at/stories/2843540/,,
725,725,Björn,,Treber,1992-05-27,,male,True,https://bachmannpreis.orf.at/stories/2843539/,,
726,726,Karin,,Peschka,1967-07-01,,female,True,https://bachmannpreis.orf.at/stories/2843535/,,
727,727,Lennardt,,Loß,1992-07-01,,male,False,https://bachmannpreis.orf.at/stories/2914742/,,
728,728,Özlem,Özgül,Dündar,1983-07-01,,female,True,https://bachmannpreis.orf.at/stories/2914730/,,
729,729,Stephan,,Groetzner,1965-10-05,,male,True,https://bachmannpreis.orf.at/stories/2914734/,,
730,730,Jakob,,Nolte,1988-07-01,,male,True,https://bachmannpreis.orf.at/stories/2914747/,,
731,731,Anselm,,Neft,1973-07-06,,male,True,https://bachmannpreis.orf.at/stories/2914744/,,
732,732,Bov,,Bjerg,1965-07-01,,male,True,https://bachmannpreis.orf.at/stories/2914727/,,
733,733,Tanja,,Maljartschuk,1983-07-01,,female,True,https://bachmannpreis.orf.at/stories/2914743/,,
734,734,Ally,,Klein,1984-07-01,,female,False,https://bachmannpreis.orf.at/stories/2914737/,,
735,735,Corinna,T.,Sievers,1965-08-04,,female,True,https://bachmannpreis.orf.at/stories/2914748/,,
736,736,Joshua,,Groß,1989-07-01,,male,True,https://bachmannpreis.orf.at/stories/2914735/,,
737,737,Anna,,Stern,1990-07-01,,female,True,https://bachmannpreis.orf.at/stories/2914749/,,
738,738,Stephan,,Lohse,1964-07-01,,male,True,https://bachmannpreis.orf.at/stories/2914739/,,
739,739,Martina,,Clavadetscher,1979-08-01,,female,True,https://bachmannpreis.orf.at/stories/2914728/,,
740,740,Raphaela,,Edelbauer,1990-07-01,,female,True,https://bachmannpreis.orf.at/stories/2914731/,,
741,741,Martin,,Beyer,1976-07-01,,male,False,https://bachmannpreis.orf.at/stories/2978618/,,
742,742,Lukas,,Meschik,1988-07-01,,male,True,https://bachmannpreis.orf.at/stories/2978633/,,
743,743,Leander,,Fischer,1992-07-01,,male,True,https://bachmannpreis.orf.at/stories/2978623/,,
744,744,Ines,,Birkhan,1974-07-01,,female,True,https://bachmannpreis.orf.at/stories/2978619/,,
745,745,Tom,,Kummer,1961-01-14,,male,True,https://bachmannpreis.orf.at/stories/2978631/,,
746,746,Daniel,,Heitzler,1996-07-01,,male,False,https://bachmannpreis.orf.at/stories/2978628/,,
747,747,Birgit,,Birnbacher,1985-07-16,,female,True,https://bachmannpreis.orf.at/stories/2978620/,,
748,748,Ronya,,Othmann,1993-01-12,,female,True,https://bachmannpreis.orf.at/stories/2978634/,,
749,749,Yannic,Han Biao,Federer,1986-07-01,,male,True,https://bachmannpreis.orf.at/stories/2978622/,,
750,750,Andrea,,Gerster,1959-04-21,,female,True,https://bachmannpreis.orf.at/stories/2978624/,,
751,751,Julia,,Jost,1982-07-01,,female,True,https://bachmannpreis.orf.at/stories/2978630/,,False
752,752,Silvia,,Tschui,1974-07-01,,female,True,https://bachmannpreis.orf.at/stories/2978636/,Biel,False
753,753,Sarah,,Wipauer,1986-07-01,,female,False,https://bachmannpreis.orf.at/stories/2978638/,,
754,754,Katharina,,Schultens,1980-07-01,,female,True,https://bachmannpreis.orf.at/stories/2978635/,,
755,755,Levin,,Westermann,1980-07-01,Meerbusch,male,True,https://bachmannpreis.orf.at/stories/3047147/,Biel,False
756,756,Carolina,,Schutti,1976-07-01,Innsbruck,female,True,https://bachmannpreis.orf.at/stories/3047146/,,True
757,757,Helga,,Schubert,1940-01-07,Berlin,female,True,https://bachmannpreis.orf.at/stories/3047140/,,True
758,758,Katja,,Schönherr,1982-07-01,Marienberg (Sachsen),female,False,https://bachmannpreis.orf.at/stories/3047139/,Bern,
759,759,Jasmin,,Ramadan,1974-02-18,Hamburg,female,True,https://bachmannpreis.orf.at/stories/3047133/,,False
760,760,Jörg,,Piringer,1974-07-01,Wien,male,False,https://bachmannpreis.orf.at/stories/3047128/,,
761,761,Egon,Christian,Leitner,1961-07-01,Graz,male,True,https://bachmannpreis.orf.at/stories/3047126/,,
762,762,Meral,,Kureyshi,1983-07-01,Prizren,female,True,https://bachmannpreis.orf.at/stories/3047122/,Biel,False
763,763,Lisa,,Krusche,1990-07-01,Hildesheim,female,False,https://bachmannpreis.orf.at/stories/3047118/,,
764,764,Leonhard,,Hieronymi,1987-07-01,Bad Homburg,male,False,https://bachmannpreis.orf.at/stories/3047117/,,
765,765,Hanna,,Herbst,1990-07-01,Mainz,female,True,https://bachmannpreis.orf.at/stories/3047116/,,False
766,766,Lydia,,Haider,1985-06-27,Steyr,female,True,https://bachmannpreis.orf.at/stories/3047041/,,False
767,767,Laura,,Freudenthaler,1984-07-01,Salzburg,female,True,https://bachmannpreis.orf.at/stories/3047039/,,False
