,text_id,element_position,critic_ids_talking,critics_talking,total_tokens,sentiment_score,tokens_without_sentiment,positive_tokens,positive_sentiment,negative_tokens,negative_sentiment,sentiment_distance,element_text
1973,645,11,106,Andre Vladimir Heiz,14,0.004,13,1,0.004,0,0,0.004,"Andre V. Heiz sagte: ""Ich trete drei Schritte zurück: Ich mag die Lebendigkeit der Sprache hier, der Metaphernsalat geht natürlich gar nicht"". Ein Text müsse sich ""metaphysische Größe"" legitimieren. ""Hier werden die Mittel in etwas eingepackt, und domestiziert""."
1974,645,12,79|99,Iris Radisch|Ursula März,15,-0.35960000000000003,11,1,0.004,3,-0.36360000000000003,0.36760000000000004,"Iris Radisch widersprach Ursula März: ""Der Text sei an jeder Stelle angreifbar. ""Es ist ungeheuer, dass der Leser hier zugibt, von Erzählperspektive keine Ahnung zu haben, das missglückt total""."
1975,645,13,79,Iris Radisch,22,-0.138,17,0,0,5,-0.138,0.138,"Hier werde der Versuch unternommen, das ""Sterben"" von innen literarisch zu zeigen. ""Das ist ein ungeheuerlicher Vorgang und fast größenwahnsinnig und peinlich misslungen"", kritiksierte Radisch. Der Tod der Frau werde in der Innenperspektive mit ""feurigen Lyrismen"" erzählt, das sei ""metaphorischer Quark""."
1976,645,14,79,Iris Radisch,19,-1.0422,11,2,0.0911,6,-1.1333,1.2244,"Hier werde eine Grenze überschritten, meinte Radisch aufgebracht. ""Da wird auf Kosten eines alten Menschen erzählt. Niemand zweifelt das Wissen des Autors an, aber hier wird mit der Inszenierung von Greisen kokettiert"", ärgerte sich die Juryvorsitzende und erntete schwachen Applaus."
1977,645,15,105,Klaus Nüchtern,18,-0.6506000000000001,16,0,0,2,-0.6506000000000001,0.6506000000000001,"""Nun mal halblang"", versuchte Klaus Nüchtern zu relativieren. Man müsse doch zwischen literarischem und außerliterarischem Unbehagen zu unterscheiden wissen. Hier anzudeuten, der Autor wolle jemanden ausbeuten, sei völlig ""unstatthaft""."
1978,645,16,,,13,0.004,12,1,0.004,0,0,0.004,"""Solche Dinge gibt es, also darf man darüber auch schreiben"". Aber: Der Autor drücke zu oft ""auf die Tube"", das sei oft ""too much"". Dennoch sehe er auch ""legitime Naheinstellungen in Mikrobereiche"", das sei ""ganz in Ordnung""."
1979,645,17,55|105,Karl Corino|Klaus Nüchtern,15,-0.458,13,1,0.004,1,-0.462,0.466,"Karl Corino zeigte sich vom Relativierungsversuch Nüchterns erleichtert: ""Hier wird die Ästhetik des Hässlichen in extremer Weise durchexerziert, natürlich ruft diese Abwehr und Ekel hervor""."
1980,645,18,55,Karl Corino,25,0.12520000000000003,21,3,0.4717,1,-0.3465,0.8182,"""Man muss die gesellschaftliche Tragweite dieses sehr wichtigen Experimentes sehen, auch wenn es nicht überall gelungen ist. Es ist schon klar, dass dieser Text hier keine Anerkennung findet, wenn man das Gaudiburschentum des Herrn Licht goutiert, der in einer Orgie der Akklamation begrüßt worden ist"", zeigte Corino deutlichen Ärger über die Inszenierung des Autors am Freitag."
1981,645,19,55|79,Karl Corino|Iris Radisch,18,-0.5308,17,0,0,1,-0.5308,0.5308,"""Na endlich äußern sie sich wenigstens zum Text"", konnte sich Iris Radisch nicht verkneifen, anzumerken. Das Publikum klatschte, trotzdem wollte die Diskussion nicht enden. ""Ich finde ihr Nachtreten hier nicht in Ordnung"", übte Iris Radisch dann noch Kritik an Corino.
"
1982,646,0,107,Ijoma Alexander Mangold,40,0.3777,37,3,0.3777,0,0,0.3777,"Mit Jan Böttchers ""Freundwärts"" war auch schon der letzte Tag des Klagenfurter Wettlesens um den Ingeborg Bachmann-Preis angebrochen. Der Deutsche kam auf Vorschlag von Ijoma A. Mangold, und las einen Text über das Leben dreier Männer aus der ehemaligen DDR.
Bei den drei Männern handelt es sich um Großvater, Vater und Sohn - vorzutragen. Letzterer fungiert als Pfleger und Verbindungsglied zwischen zwei Männern, die ""miteinander nicht einmal auf dem Mond eine gemeinsame Partei"" hätten. Die Jury reagierte auf die erste literarische ""Kostprobe"" dieses Tages sehr positiv."
1983,646,1,105,Klaus Nüchtern,19,-0.4137,16,2,0.5326,1,-0.9463,1.4788999999999999,"""Vor zwei Jahren hatten wir bereits einen Siegertext über das vertrackte Verhältnis zwischen Vater und Sohn, hier liegt die Sache ähnlich. Mich hat dieser Text sehr beeindruckt und berührt. Da wird nichts geschönt oder unnötige Entlarvungsarbeit geleistet"", gab Klaus Nüchtern seiner Begeisterung Ausdruck."
1984,646,2,,,17,0.5112000000000001,13,3,0.6949000000000001,1,-0.1837,0.8786,"""In dem Text wird ganz grandios und mit tollem Klang ohne Betulichkeit erzählt. Diese ""sanftmütige Hommage an drei sture Hunde"" komme mit ""leichter ironischer Lakonie"" daher, während das Tragische, das Gescheiterte, mitschwinge."
1985,646,3,55,Karl Corino,15,0.2169,12,3,0.2169,0,0,0.2169,"Karl Corino meinte, eine Erzählung vor sich zu haben, die nach der ""besten Tradition realistischen Erzählens"" ausgerichtet sei. Die plausibel und sinnfällig erzählte Familiengeschichte gehe mit der deutsch-deutschen Nationalgeschichte einher."
1986,646,4,55,Karl Corino,17,0.2081,15,2,0.2081,0,0,0.2081,"Das sei schön gemacht, allerdings wären, so Corino in gewohnt detektivischer Manier, winzige Stellen im Text, die den Autor als Nicht-DDR-Bürger ausweisen würden. Dennoch, so Corino einlenkend: ""Ein ziemlich makelloser Text""."
1987,646,5,55,Karl Corino,11,-0.47890000000000005,8,1,0.004,2,-0.48290000000000005,0.48690000000000005,"Für ungewollte Heiterkeit sorgte Corino, als er dann den Autor mit seiner Figur verwechselte, und diesen versehentlich mit ""Herr Brüggemann"" ansprach."
1988,646,6,99,Ursula März,26,-1.1981000000000002,21,3,0.1318,2,-1.3299,1.4617,"Mit der Wortmeldung von Ursula März wurde dann die Kritik am Text etwas lauter. Auch sie fand ihn ""berührend und intelligent gemacht"". Die Geschichte weise durch ihre Anlage auch einen starken Gegenwartsbezug auf, so März. ""Dieser Sohn führt ein Doppelleben und bricht darunter zusammen, das Kollabieren des äußeren, nationalen Systems geht mit dem Inneren des Individuums einher."""
1989,646,7,99,Ursula März,19,-0.4263,17,0,0,2,-0.4263,0.4263,"Das Schöne am Text sei, wie er sein ""empirisches Material"" von Anfang an einzusammeln wisse. Nicht gefallen habe ihr jedoch die ""Spannungslosigkeit"" des Erzählens, die sich durch ein ""kommentierendes, nacherzählendes Erzählen"" ergebe. Dadurch werde die Spannung des Textes zerrissen, schloss März."
1990,646,8,102,Daniela Strigl,12,0.115,11,1,0.115,0,0,0.115,"""Um ehrlich zu sein - und das sollen wir ja - ich bin mit dem Text nicht ganz glücklich"", hieß es dann von Daniela Strigl. Der Text habe zwar die genannten Vorzüge, laboriere jedoch an seinem Modellcharakter, der sich durch die Figurenkonstellation ergebe."
1991,646,9,102,Daniela Strigl,17,-0.3858,15,0,0,2,-0.3858,0.3858,"""Die Männer sind wie in ein Puppenhaus gesetzt, um die Existenz der ehemaligen DDR heute zu illustrieren. Man weiß, wofür jeder steht, darüber hinaus gibt es aber dann keine Überraschungen mehr"". Die Bürde der Figuren ziehe diese nach unten, so Strigl."
1992,646,10,100,Ilma Rakusa,15,0.004,14,1,0.004,0,0,0.004,"""Also ich teile diesen Einwand nicht"", entgegnete Ilma Rakusa und stellte sich ganz auf die Seite der Befürworter. ""Der Text ist erstaunlich stimmig und ökonomisch gearbeitet, er beschreibt, was er kennt""."
1993,646,11,,,15,-0.0048,14,0,0,1,-0.0048,0.0048,"Darüber hinaus werde alles eingelöst, was zuvor versprochen worden sei. Auch die Spannung vermisse sie nicht: ""Dies liegt im Mikrobereich, vielleicht muss man die eigenen Erwartungen herunterfahren und sich auf den Ton des Textes einstellen"", erläuterte sie. Ihr Urteil: ""Sehr gut""."
1994,646,12,79,Iris Radisch,11,0.5124000000000001,9,1,0.7234,1,-0.211,0.9344,"Iris Radisch meinte, sie schließe sich dem an: ""Hier wird in wunderbarer Weise der Versuch unternommen, Nationalgeschichte durch Familiengeschichte zu erzählen""."
1995,646,13,79,Iris Radisch,27,0.0033,25,1,0.0081,1,-0.0048,0.012899999999999998,"Dennoch müsse sie die Meinung ihrer Kolleginnen bezüglich ""fehlender Spannung"" teilen, denn der Text arbeite ""mit zu großen Symbolbrocken"". Außerdem vermutete Radisch eine ""Verzerrung der Geographie"" zugunsten der Literatur - Hamburg und Neuhaus liegen auf einer Seite der Elbe, da müsse keine - noch so schöne - Fährenfahrt sein - ich wohne nämlich da."
1996,646,14,,,14,0.004,13,1,0.004,0,0,0.004,"Der Autor klärte auf: Ein kleiner Teil Hamburgs liege am anderen Elbe-Ufer. ""Ach so"", meinte darauf die Vorsitzende, ""aber mir wirkt das alles trotzdem etwas zu zurechtgerückt, die Natur wird im Text nur Duftnotengleich eingestreut. Das atmet, das lebt nicht""."
1997,646,15,104,Martin Ebel,22,0.4348,19,2,0.7538,1,-0.319,1.0728,"Martin Ebel wies dann noch auf die für ihn wichtige Ebene der ""Kommunikation/Information"" im Text hin. Ein ""Tropfen Wasser im guten Wein"" sei aber, dass der Text zu sehr ""aufgehe"" und deshalb nichts ""nachschwinge"". ""Das hat mit der deterministischen Art des Textes zu tun: Es gibt keinen Weg aus ihm raus, alles ist festgelegt - lässt mich etwas unbefriedigt"", so Ebel."
1998,646,16,107,Ijoma Alexander Mangold,27,0.004,26,1,0.004,0,0,0.004,"Ijoma Mangold meinte, aus seiner Sicht ergebe sich die bemängelte - fehlende - Spannung des Textes aus der Anlage der Figuren und deren ""Lethargie"". Der Erzähler schmiege sich hinter seine Motive, überhaupt sei der Text sehr über diese starken Motive gearbeitet, um dann Leben auszustrahlen. ""Natürlich stehen die Männer auf der symbolischen Ebene für verschiedene Generationen - na und?"""
1999,646,17,105,Klaus Nüchtern,16,0.012,13,3,0.012,0,0,0.012,"Hier ergriff Klaus Nüchtern noch einmal das Wort und mahnte ein: ""Wir haben hier oft Texte, die zwei Klassen unter diesem liegen"". Der Text sei klar, transparent und luzid gefertigt - ""Hören wir doch auf, hier etwas kleinzureden, dazu ist der Text zu gut"".
"
2000,647,0,,,17,-0.0461,16,0,0,1,-0.0461,0.0461,"PeterLicht hat am Freitag seine Konkurrenz beim Wettlesen um den Ingeborg-Bachmann-Preis deutlich in den Schatten gestellt. Er zeigte sein Gesicht zwar den Besuchern ORF-Theater, den TV-Zusehern blieb er allerdings verborgen. Die Jury war vom lichtscheuen PeterLicht allerdings zum Teil hellauf begeistert."
2001,647,1,105,Klaus Nüchtern,18,0.5896,16,2,0.5896,0,0,0.5896,"""Ich wollte jetzt nur mal einen Satz fürs Fernsehen sagen. Es freut mich diebisch, dass ich das Gesicht des Autors sehen kann, während es den Zusehern verborgen bleibt. Es sieht unglaublich aus"", witzelte Klaus Nüchtern."
2002,647,2,,,11,1.0642,9,2,1.0642,0,0,1.0642,"Er war dann aber voll des Lobes für den Text: ""Wie ich der Miene einiger Kollegen entnehmen kann, wird man mich gleich davon überzeugen wollen, dass das überhaupt nicht komisch war, ich fand es aber unfassbar komisch""."
2003,647,3,,,8,0,8,0,0,0,0,0,"Das sei einer der hysterischsten und dabei gleichzeitig ständig die Fassung bewahrenden ""Selbstberuhigungstexte"", die er bis jetzt in Klagenfurt gehört habe."
2004,647,4,,,14,-0.023399999999999976,11,2,0.46830000000000005,1,-0.4917,0.9600000000000001,"Das Prinzip sei durchschaubar, gleichzeitig werde es auf raffinierte Weise moduliert. ""Der Text macht unglaublich Tempo, nimmt dann wieder zurück und wenn man dann glaubt, jetzt habe ich Dich, kommt die Liebe - und da ist es genauso katastrophal"""
2005,647,5,105,Klaus Nüchtern,16,0.9130000000000001,11,4,1.4099000000000002,1,-0.4969,1.9068,"Haltlos begeistert"" sei er auch, weil er wisse, dass er gleich wieder heruntergezogen werde: ""Jazz im Helge Schneiderschen Sinne, wunderbarer Unsinn, eine fröhliche Apokalypse"", kam da von Klaus Nüchtern, der diesmal gar kein Ende finden konnte - oder wollte."
2006,647,6,105|107,Klaus Nüchtern|Ijoma Alexander Mangold,13,0.06650000000000003,10,1,0.32,2,-0.2535,0.5735,"""Nichts ist enttäuschender, als mit haltloser Begeisterung hinter jemandem her trotteln zu müssen. Klaus Nüchtern muss seine Wortmeldung im Vorfeld schriftlich eingereicht haben"", schloss sich Ijoma Mangold an."
2007,647,7,,,15,0.21180000000000002,12,2,0.21660000000000001,1,-0.0048,0.2214,"Auch er sei völlig begeistert von diesem Text. Die Pointe stehe gar nicht im Vordergrund: ""Daraus entsteht ja eine ganze Welt - eine Unterwelt"". Die Sprachbewegung laufe völlig effizient ab, das habe ihn schwer beeindruckt."
2008,647,8,,,31,-0.33440000000000003,24,3,0.34040000000000004,4,-0.6748000000000001,1.0152,"""Dieser Autor hat eine große Zartheit und das bei einem Thema, das in der Literatur gerne aufgegriffen wird, meist aber im Status der Behauptung verharrt, nämlich die Apokalypse"". Es funktioniere aber auf Grund der ""spielerischen Ambivalenz"" der Sprache. Dieser ganze Text ist nichts anderes als das Rutschen in eine Schieflage - Komik und Schmerz, Irrsinn und Hysterie - ich bin sehr froh, dass der Autor von der Musik auch in die Welt der Literatur gewechselt ist""."
2009,647,9,104|105,Martin Ebel|Klaus Nüchtern,15,-0.9868,11,2,0.0175,2,-1.0043,1.0218,"""Keine Angst, Klaus Nüchtern, ich möchte den Text jetzt nicht als humorlos runterziehen! Auch ich habe herzlich gelacht, obwohl ich vielleicht nicht ganz so begeistert bin wie Sie"", entschärfte Martin Ebel die Befürchtungen seines Jurykollegen."
2010,647,10,,,20,0.25279999999999997,18,2,0.25279999999999997,0,0,0.25279999999999997,"In der Komik von PeterLicht stecke allerdings ein ernster Kern, den man durchaus nennen dürfe: ""Die Sprache kann alles, und deshalb kann man ihr nicht trauen, das führt der Autor durch uns vor. Das Verhältnis Autor und Leser ist ja auch immer ein Machtverhältnis. Interessant ist, dass wir dabei ein Lustgefühl empfinden, aber wir nehmen ihm das nicht übel""."
2011,647,11,104,Martin Ebel,9,0.09410000000000004,6,1,0.7234,2,-0.6293,1.3527,"Der Autor könne wunderbar mit Sprachebenen umgehen. ""Ein ganz böser Nachsatz - das ist dann aber vielleicht schon alles"", schloss Ebel."
2012,647,12,106,Andre Vladimir Heiz,15,0.6499,9,6,0.6499,0,0,0.6499,"Andre Heiz brachte ein, dass die ""ästhetische Qualität eines Textes"" für ihn durch das Urteil seiner Kollegen durchaus noch an Klarheit gewinne. ""Ich bin bei diesem Text vollkommen überzeugt von seinem Sowohl-als-auch. Ich kann dem nur als Versuchsanordnung folgen""."
2013,647,13,,,13,0.7396,11,2,0.7396,0,0,0.7396,"Auch die Apokalypse werde hier unglaublich gut und musikalisch eingesetzt. ""Ich liebe Texte, die sich affirmativ in die Welt setzen, weil ich solche Texte unglaublich gerne lese""."
2014,647,14,79,Iris Radisch,21,-0.14909999999999995,15,5,0.3604,1,-0.5095,0.8698999999999999,"""Es wird jetzt niemanden verwundern, dass ich das für einen großen Text halte. Ich brauche ihn Gottseidank nicht gegen den Vorwurf des großen Alberismus in Schutz nehmen - ich spüre selbst, dass einem das Lachen hier im Halse stecken bleibt und man trotzdem lacht, weil eben alles gleichzeitig ist"", war Radisch über das offensichtliche Gefallen ihres Autors erleichtert."
2015,647,15,,,16,0,16,0,0,0,0,0,"Das ""Verharmlosungskomfortgequatsche"" und die ""Wellnessrede"" über die Welt sei gleichzeitig ganz ernst zu nehmen: ""Der Text produziert Idyllen, veralbert sie aber nicht nur, das ist wie ein Kippbild, wo man das eine und das andere gleichzeitig sieht"". So eine Könnerschaft des ""doppelten Blicks"" sei ihr sonst nicht bekannt."
2016,647,16,102,Daniela Strigl,9,0.9404,7,2,0.9404,0,0,0.9404,"""Das sind an diesem Tag die dritten Mandelsplitter, die uns serviert werden, aber das macht gar nichts"", kam dann von Daniela Strigl. ""Ich kann mit denen wunderbar leben, die werden auch immer schmackhafter"". Hier werde natürlich ein ""Kunststück"" vorgeführt."
2017,647,17,,,16,0.4555,14,2,0.4555,0,0,0.4555,"Bemerkenswert sei die ""Schnelligkeit"", mit der die Welt hier auf- und wieder abgebaut werde. ""Ich würde von einer Kost-ja-nix-Insel sprechen, weil gezeigt wird: Literatur kostet ja nichts, man kann gratis alles behaupten"". Ernste Diagnose hinter dem Ganzen sei, dass man sich ""nicht beruhigt zurücklehnen"" könne. ""Das ist immer gut bei Literatur""."
2018,647,18,55|99,Karl Corino|Ursula März,9,0,9,0,0,0,0,0,"Karl Corino und Ursula März enthielten sich ihres Kommentars, ihre Meinung werden wir dann wohl bei der Preisvergabe erfahren.
"
2019,648,0,55,Karl Corino,17,0.4324,16,1,0.4324,0,0,0.4324,"Der auf Vorschlag Karl Corinos am Lesewettbewerb teilnehmende Deutsche las aus dem ersten Kapitel eines Romans über die ""Geschwisterlosigkeit"" vor. Die Jury war von diesem Ausflug in die Vergangenheit und ins Museum recht angetan - aber nicht restlos begeistert."
2020,648,1,99,Ursula März,19,-0.2454,16,2,0.1215,1,-0.3669,0.4884,"""Ich schätze diesen Text sehr hoch ein, das ist eine komplexe und berührende Arbeit"", war die Meinung von Ursula März. Die Geschichte eines Einzelkindes sei auch die eines Ungeheuers. Die Hauptfigur Max fange an, den durch die Geschwisterlosigkeit erlittenen Mangel durch Grimassen zu kompensieren."
2021,648,2,,,19,0.9325,16,3,0.9325,0,0,0.9325,"""Max fängt an sich zu klonen, in dem versucht, überall gleichzeitig zu sein, er lebt ein erwachsenes Leben und ist doch Kind"". Das an und für sich ""doch recht pathetische Thema"" werde dabei aber absolut unpathetisch erzählt. Ihr Urteil: ""Absolut überzeugend und berührend""."
2022,648,3,104,Martin Ebel,22,0.3438,20,2,0.3438,0,0,0.3438,"Auch Martin Ebel fühlte sich durch die Geschichte und seinen historischen Ort ""sehr charmiert"". Das ist Adenauer-Zeit ohne Adenauer-Mief und Kulissenhaftigkeit"". Heutzutage erscheine die Problematik ""Einzelkind"" fast wie ein Anachronismus. Der Stil der Erzählung erinnere an Hans Ulrich Treichel - das mache ihn jedoch auch argwöhnisch."
2023,648,4,104,Martin Ebel,20,1.1201,14,5,1.4534,1,-0.3333,1.7867,"""Das Erzählthema wird wie ein Essay durchexerziert, das läuft wie geschmiert"". Auch der Schluss sei toll gemacht, sagte Ebel, aber da der Text einen realistischen Anspruch habe, gebe es ihm zu denken, dass alles so perfekt ineinander passe: ""Dieses dynamische Erzählpuzzle lässt mich misstrauisch zurück""."
2024,648,5,107,Ijoma Alexander Mangold,30,-0.5360999999999999,24,2,0.5907,4,-1.1267999999999998,1.7174999999999998,"Ijoma Mangold fühlte sich - als Einzelkind des Jahres 1971 - durch das Einzelkindmotiv ""anachronistisch irritiert."" Dennoch: Es gebe hinreißende Szenen, die Geschichte sei psychologisch gerechtfertigt. Handwerklich sei da nichts zu meckern, trotzdem finde er den Text langweilig. Zwar sei Oesterle ein ""toller Erzähler"", ihm fehle bei der Geschichte jedoch die ""Fremdheitserfahrung"", de Text fehle die ""Überraschung""."
2025,648,6,79,Iris Radisch,20,-0.4939,19,0,0,1,-0.4939,0.4939,"Vorsitzende Iris Radisch fühlte sich nach eigenen Angaben ""wie bei der Rückkehr ins Dreigenerationenhaus"". Diese an sich fremde Welt werde mit Anekdotenseligkeit inszeniert, man merke dem Text seine ""Behaglichkeit beim Erzählen"" an, ein Hinweis darauf sei, dass er soviel ""Platz für Kleinigkeiten"" übrig habe."
2026,648,7,,,26,-0.5178,21,3,0.1965,2,-0.7142999999999999,0.9107999999999999,"Insgesamt würden alle klassischen Topoi aufgeboten, die man sich von dieser Zeit erwarte , wie der für ein Kind furchterregende Gang in den Kartoffelkeller etwa. Der Text sei sprachlich ""1:1 in seiner Zeit beheimatet"", es sei ""möglichst viel authentisches Material verpackt worden"". Sie fühle sich beim Lesen wie in einem ""Erlebnismuseum"", hier fehle es der Inszenierung an historischer Distanz. ""Das bleibt sprachlich unreflektiert""."
2027,648,8,105,Klaus Nüchtern,14,0.3349,13,1,0.3349,0,0,0.3349,"Klaus Nüchtern fragte sich, ob ein Gefallen am Text womöglich eine Generationensache sei. ""Die Lebenswelt hier scheint mir so weit entfernt und in der Tiefe der Jahre versunken. Das 17. Jahrhundert ist mir näher als das""."
2028,648,9,105,Klaus Nüchtern,23,0.1837,21,1,0.1885,1,-0.0048,0.1933,"Er fühle sich von der Geschichte, die sprachlich auf wackeligen Beinen stehe, so ""butzenscheibenhaft berührt"". Nüchtern fühlte sich hier an ""Heidegersches Raunen"" erinnert und fragte: ""Ist das hier authentisch oder künstlich?"" Nüchtern fand es ""nicht ganz stimmig"" und wünschte der Geschichte eine ""artifiziellere Sprache""."
2029,648,10,102,Daniela Strigl,16,-0.033699999999999994,14,1,0.004,1,-0.0377,0.0417,"""Mit der Langeweile ist das so eine Sache"", kam es dann von Daniela Strigl, ""man sollte die Geschichte weder zu hoch hinaus noch zu tief hinab reden"". Sie fände den Ton sprachlich angemessen - und das, so müsse man es sich bewusst machen - sei schon sehr viel."
2030,648,11,102,Daniela Strigl,17,0.093,14,3,0.093,0,0,0.093,"Was sich der Text vornehme, sei auch ""schlüssig gelungen"". Auch die Kinderperspektive (sic!) passe gut. ""ich finde die klassischen Szenen sehr schön"", so Strigl. Als Österreicherin müsse man sich bezüglich der 50er aber schon fragen: ""Wo ist die Schwärze?"""
2031,648,12,100,Ilma Rakusa,13,0.09620000000000001,11,2,0.09620000000000001,0,0,0.09620000000000001,"""Gestern hatten wir Großstadt und Jetztzeit, hier bekommen wir es mit der Kleinstadt und dem Dorf zu tun"", so Ilma Rakusa. Deshalb müsse man sich, um dem Text gerecht zu werden, eine ""ganz andere Wahrnehmung"" zulegen."
2032,648,13,,,16,-0.143,11,3,0.5698,2,-0.7128,1.2826,"Der Text zwinge zur Langsamkeit. Ihr habe er sehr gut gefallen und sei einleuchtend gewesen. Seine Detailgenauigkeit werde nicht zelebriert und gefeiert, sondern gelebt. ""Der Text ist nicht biedermeierlich, sondern genau. Man muss sich auf den Text einlassen, dann wird man mit Wahrnehmungserfahrungen bereichert"".
"
2033,649,0,,,20,0.6588,16,3,0.8741000000000001,1,-0.2153,1.0894000000000001,"Die Geschichte über die selbstgenügsame Existenz eines im ""Wir"" berühmter Vorbilder (Poe, Kafka, Bismarck…) aufgehenden Hotelbewohners, der sich selbst Briefe schreibt, fiel bei der Jury vollkommen durch. Milena Oda wurde aber als ""ungemein sympathisch"" aufgenommen."
2034,649,1,79,Iris Radisch,20,-0.35960000000000003,16,1,0.004,3,-0.36360000000000003,0.36760000000000004,"Nur zögernd ging es bei der Beurteilung von Milena Odas Text los: Iris Radisch meinte denn auch: ""Ich habe Mühe, der offensichtlich gut gelaunten Autorin widersprechen zu müssen. Ich habe auch große Mühe mit dem Text. Auch hier entsteht für mich der Eindruck, die Jury soll auf die Probe gestellt werden""."
2035,649,2,79,Iris Radisch,17,0.3205,14,2,0.3738,1,-0.0533,0.42710000000000004,"Die Geschichte dieses ""Menschen aus der Bibliothek sei unglaublich monoton, führte Radisch aus. ""Jede Seite mehr dieser hermetisch-literarischen Puppenbühne bringt nicht automatisch mehr - das wird nur länger"". Das tendiere nahezu gegen Null, so Radisch. ""Mich lässt das ratlos""."
2036,649,3,99,Ursula März,16,-1.0305,13,0,0,3,-1.0305,1.0305,"Auch Ursula März hatte Mühe, gegenüber der ""ungemein sympathatischen Autorin"" ihre doch negative Kritik zu formulieren. 'Der Briefschreiber' sei ein ""ignoranter Text"", dessen Verstaubtheit sie an die experimetelle Literatur der 60er und 70er Jahre erinnere."
2037,649,4,99,Ursula März,12,-0.8608,9,1,0.004,2,-0.8648,0.8688,"Die Litanei dieses ""unpersonalen Ich"" spiele mit diesen Vorbildern herum. ""Ich habe den Verdacht, die Autorin bemerkt diesen Staub nicht, den sie da mit sich führt - das ist nicht so gut"", bedauerte März."
2038,649,5,55,Karl Corino,29,0.32799999999999996,24,3,0.3376,2,-0.0096,0.3472,"""Das ist der tschechische Humor vor Berlin liegengeblieben"", äzte Karl Corino. Der Text arbeite mit ""ungedeckten Schecks"". Er warf dem Text und seiner Autorin die ""peinlichen Briefe"" vor, die nur bei einer hohen parodistischen Begabung der Autorin funktioniert hätten - so aber nicht. ""Die Autorin hat sich selbst als Chamäleon bezeichnet, ich würde sagen, dem sind die Farben ausgegangen"", urteilte der Juror."
2039,649,6,104,Martin Ebel,14,0.0156,12,2,0.0156,0,0,0.0156,"""Auch ich bin kein großer Freund dieses Textes"", hieß es von Martin Ebel. Dennoch sei dieser daraufhin zu befragen, was er wolle und ob er dies auch erreiche. Natürlich würde dieser Text keiner Realitätsprüfung standhalten, sagte Ebel."
2040,649,7,104,Martin Ebel,21,-0.3466,20,0,0,1,-0.3466,0.3466,"""Auch hier hat man es wieder mit solipsistischer Literatur zu tun, die die Welt ins Ich hineinzieht."" Zu bemerken sei, dass der Text sich auch selbst demontiere, sich, wie der Juror es nannte, ""subversis selbst untergründelt"". Dennoch sei dessen ""sterile Geschlossenheit"" zu kritisieren: ""Die Anlage der Figur frisst den Text auf"", urteilte Ebel."
2041,649,8,106,Andre Vladimir Heiz,22,0.008,20,2,0.008,0,0,0.008,"Andre V. Heiz versuchte zu retten: Man habe es hier mit einer Versuchsanordnung zu tun. Diese künstliche Figur lebe dort, wo Literatur entstehe, nämlich in einem Zimmer, das als geschlossenes System anzusehen sei. Dabei wisse man nicht, ob die Figur lüge oder nicht. ""Man hat es mit jemanden zu tun, der jemand sein will, dass ist doch reine Fußnoten-Praxis, Bulimie der Bekanntheit"", so Heiz."
2042,649,9,100,Ilma Rakusa,13,-0.5325,11,1,0.004,1,-0.5365,0.5405,"""Ja aber..."" begann Ilma Rakusa, ""...das hat etwas Puppenstuben-artiges, da fehlt doch die Radikalität"". Wohl sehe sie die tschechischen Vorbilder des Textes, dieser sei jedoch seiner Anlage nach zuwenig konsequent ausgeführt."
2043,649,10,100,Ilma Rakusa,26,-1.101,20,3,0.3376,3,-1.4385999999999999,1.7761999999999998,"""Der Text erklärt sich ständig selbst, er spricht von Humor und Ironie - aber ich finde ihn nicht so"". Der Text würde sehr viel behaupten und versprechen, aber ""mir scheint, er ist auf halber Strecke stecken geblieben."" Rakusa sagte, ihr fehle hier die Welt, und wenn sie nur in Form eines Postboten vorbeikäme. Es fehlen die dramatischen Höhepunkte und Zuspitzungen"", so Rakusa."
2044,649,11,99|106,Ursula März|Andre Vladimir Heiz,16,0,16,0,0,0,0,0,"Ursula März wollte die Erklärung von Heiz für den Text nicht gelten lassen: ""Das Thema hat uns doch nichts mehr zu sagen, das gab es doch schon alles in der Psychoanalyse oder der griechischen Philosophie - und wenn, dann brauche der Text ein ganz anderes Instrumentarium""."
2045,649,12,79,Iris Radisch,5,-0.354,4,0,0,1,-0.354,0.354,"Da widersprach auch Iris Radisch: ""Nichts ist ein für alle mal erledigt""."
2046,649,13,107,Ijoma Alexander Mangold,22,0.012,19,3,0.012,0,0,0.012,"""Das ist kein guter Text, obwohl er etwas Liebenswürdiges hat"", meinte Ijoma Mangold. Nach der postmodernen ""Bibliothek von Babylon"" sei dessen Notwendigkeit stark anzuzweifeln. Die Geschichte hätte womöglich eher funktioniert, wenn der Protagonist Fußballbilder gesammelt hätte. So funktioniere diese ""altgewordene Diva mit Größen-Ich"" als Ganzes nicht."
2047,649,14,102,Daniela Strigl,23,0.2001,22,1,0.2001,0,0,0.2001,"Daniela Strigl stellte ""der Ordnung halber"" fest: ""Heuer steht der Bewerb im Zeichen der Solipsisten und Misanthropen"". Das liebenswürdige am Text sei dessen Dilettantismus - und Strigl merkte - sich selbst als kleinlich rügend - an: der vorgelesene Text sei an vielen Stellen anders als der eingereichte gewesen."
